order_id,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total
O12005,C0071,E101,2025-07-01,2025-07-02,Delivered,UPI,214.93
O12006,C0025,E103,2024-01-18,2024-01-23,Delivered,Cheque,17406.98
O12007,C0019,E102,2024-07-14,2024-07-16,Delivered,UPI,7678.34
O12008,C0107,E105,2025-01-15,2025-01-20,Returned,Cash,124.38
O12009,C0042,E105,2024-07-14,2024-07-16,Delivered,Bank Transfer,6555.42
O12010,C0063,E107,2025-04-15,2025-04-17,Delivered,UPI,240.77
O12011,C0120,E106,2024-12-15,2024-12-16,Delivered,UPI,1616.52
O12012,C0072,E100,2024-09-23,2024-09-27,Delivered,Cheque,674.38
O12013,C0022,E101,2025-11-20,2025-11-22,Delivered,Cash,16629.21
O12014,C0050,E109,2025-04-17,2025-04-18,Delivered,UPI,168.2
O12015,C0009,E100,2024-04-16,2024-04-18,Delivered,Credit Terms,4256.78
O12016,C0062,E107,2025-02-20,2025-02-24,Delivered,UPI,1372.83
O12017,C0022,E108,2025-07-24,2025-07-28,Delivered,Bank Transfer,11064.73
O12018,C0064,E103,2025-06-03,2025-06-07,Delivered,UPI,354.76
O12019,C0113,E101,2024-05-12,2024-05-15,Delivered,UPI,246.11
O12020,C0036,E107,2025-12-07,2025-12-08,Delivered,Bank Transfer,9363.3
O12021,C0006,E101,2024-11-20,2024-11-23,Delivered,Cash,1141.85
O12022,C0063,E107,2024-05-04,2024-05-07,Delivered,Cash,335.64
O12023,C0088,E105,2024-05-17,2024-05-21,Delivered,UPI,382.79
O12024,C0027,E102,2024-03-25,2024-03-29,Delivered,UPI,5405.7
O12025,C0134,E103,2025-08-13,2025-08-14,Delivered,Cash,284.76
O12026,C0145,E103,2024-04-11,2024-04-12,Delivered,UPI,1341.42
O12027,C0080,E109,2024-04-13,2024-04-14,Delivered,Cash,120.46
O12028,C0063,E106,2025-09-16,2025-09-20,Delivered,Cash,146.12
O12029,C0042,E109,2024-09-13,2024-09-17,Delivered,Bank Transfer,3206.55
O12030,C0147,E103,2024-01-27,2024-01-30,Delivered,UPI,1423.66
O12031,C0103,E101,2024-02-14,2024-02-17,Delivered,Cash,195.79
O12032,C0143,E107,2024-04-23,2024-04-28,Delivered,Cash,1865.46
O12033,C0116,E104,2024-06-06,2024-06-09,Delivered,Cash,1486.76
O12034,C0139,E104,2025-05-07,2025-05-12,Delivered,Cash,352.83
O12035,C0010,E108,2024-05-03,2024-05-04,Delivered,Cash,4950.87
O12036,C0070,E102,2024-04-09,2024-04-11,Delivered,UPI,34.72
O12037,C0052,E102,2025-07-11,2025-07-13,Delivered,Cash,95.04
O12038,C0056,E102,2025-05-11,2025-05-12,Delivered,Cash,182.28
O12039,C0148,E109,2024-11-11,2024-11-14,Delivered,Cheque,306.63
O12040,C0053,E104,2025-02-11,2025-02-15,Delivered,Bank Transfer,88.35
O12041,C0120,E100,2024-08-20,2024-08-25,Delivered,UPI,164.16
O12042,C0069,E107,2024-12-15,2024-12-17,Delivered,UPI,436.76
O12043,C0064,E105,2025-01-05,2025-01-08,Delivered,UPI,427.57
O12044,C0007,E100,2024-10-10,2024-10-15,Delivered,Bank Transfer,3721.41
O12045,C0078,E107,2025-10-23,2025-10-28,Delivered,Cash,79.86
O12046,C0137,E100,2024-01-14,2024-01-15,Delivered,UPI,32.51
O12047,C0109,E105,2025-07-26,2025-07-30,Delivered,Cash,903.48
O12048,C0095,E101,2024-04-12,2024-04-14,Delivered,UPI,447.0
O12049,C0058,E107,2025-08-08,2025-08-12,Delivered,Cash,2301.7
O12050,C0058,E107,2025-04-07,2025-04-10,Delivered,Cash,281.19
O12051,C0083,E105,2025-09-12,2025-09-13,Delivered,Cash,299.96
O12052,C0059,E108,2024-03-25,2024-03-26,Delivered,UPI,146.79
O12053,C0066,E107,2025-02-19,2025-02-24,Delivered,UPI,143.44
O12054,C0068,E101,2024-12-31,2025-01-02,Cancelled,Cheque,0.0
O12055,C0061,E104,2025-06-02,2025-06-06,Delivered,Bank Transfer,681.31
O12056,C0088,E102,2025-01-29,2025-02-02,Delivered,Cheque,174.98
O12057,C0082,E108,2025-02-04,2025-02-07,Delivered,Cash,190.08
O12058,C0002,E100,2024-11-07,2024-11-12,Cancelled,UPI,0.0
O12059,C0138,E100,2024-08-18,2024-08-19,Delivered,UPI,141.54
O12060,C0045,E107,2024-12-15,2024-12-17,Cancelled,Credit Terms,0.0
O12061,C0103,E109,2024-04-09,2024-04-13,Delivered,Cash,269.76
O12062,C0068,E109,2025-11-28,2025-11-29,Returned,Cash,164.03
O12063,C0145,E108,2025-06-07,2025-06-09,Delivered,UPI,85.95
O12064,C0089,E109,2025-11-22,2025-11-23,Delivered,UPI,17.28
O12065,C0021,E103,2024-06-14,2024-06-17,Delivered,Cheque,8097.57
O12066,C0007,E103,2025-10-04,2025-10-08,Delivered,Bank Transfer,7618.22
O12067,C0125,E102,2025-08-18,2025-08-20,Delivered,UPI,781.77
O12068,C0006,E102,2025-05-15,2025-05-16,Delivered,UPI,7491.55
O12069,C0094,E104,2025-04-13,2025-04-17,Delivered,UPI,462.73
O12070,C0056,E108,2024-08-24,2024-08-25,Delivered,Cash,417.56
O12071,C0050,E100,2025-08-24,2025-08-28,Delivered,UPI,1438.56
O12072,C0033,E109,2025-01-01,2025-01-04,Delivered,Bank Transfer,6008.76
O12073,C0058,E102,2024-03-02,2024-03-05,Delivered,UPI,262.36
O12074,C0109,E104,2024-08-21,2024-08-21,Returned,UPI,2145.74
O12075,C0087,E107,2025-11-11,2025-11-16,Delivered,UPI,357.4
O12076,C0125,E101,2025-09-16,2025-09-21,Delivered,UPI,489.27
O12077,C0072,E104,2025-12-15,2025-12-16,Cancelled,UPI,0.0
O12078,C0037,E104,2025-04-14,2025-04-19,Returned,Bank Transfer,3819.01
O12079,C0078,E104,2024-06-27,2024-06-28,Delivered,Cash,2532.26
O12080,C0078,E100,2024-05-06,2024-05-10,Delivered,UPI,686.99
O12081,C0138,E108,2024-05-21,2024-05-26,Delivered,Cash,1444.5
O12082,C0097,E102,2024-01-18,2024-01-22,Delivered,UPI,152.12
O12083,C0018,E109,2024-10-12,2024-10-13,Delivered,Credit Terms,14588.15
O12084,C0036,E103,2024-05-24,2024-05-29,Delivered,Credit Terms,6494.29
O12085,C0071,E101,2024-10-26,2024-10-28,Delivered,Cash,1066.84
O12086,C0109,E109,2025-11-10,2025-11-11,Delivered,Bank Transfer,1481.22
O12087,C0065,E100,2024-11-07,2024-11-08,Delivered,UPI,221.2
O12088,C0015,E109,2025-10-04,2025-10-08,Returned,Bank Transfer,15920.57
O12089,C0072,E103,2025-04-01,2025-04-04,Delivered,UPI,517.72
O12090,C0045,E100,2024-06-27,2024-07-01,Returned,UPI,12057.71
O12091,C0086,E106,2024-09-20,2024-09-24,Delivered,Cash,134.08
O12092,C0099,E104,2024-03-13,2024-03-14,Delivered,UPI,814.51
O12093,C0071,E100,2024-09-06,2024-09-08,Delivered,UPI,405.22
O12094,C0092,E103,2025-05-15,2025-05-17,Delivered,UPI,26.88
O12095,C0118,E105,2024-03-03,2024-03-05,Delivered,Cash,1564.94
O12096,C0030,E101,2024-06-01,2024-06-04,Delivered,UPI,17886.61
O12097,C0150,E108,2024-10-06,2024-10-11,Delivered,Cash,60.68
O12098,C0014,E100,2025-12-15,2025-12-18,Delivered,Cheque,8978.23
O12099,C0096,E108,2025-07-28,2025-07-30,Delivered,Cash,380.1
O12100,C0008,E105,2025-06-18,2025-06-20,Delivered,Cash,2152.31
O12101,C0133,E101,2024-04-07,2024-04-12,Delivered,UPI,446.12
O12102,C0020,E107,2025-07-25,2025-07-29,Cancelled,UPI,0.0
O12103,C0001,E106,2025-07-28,2025-07-31,Delivered,Credit Terms,19628.07
O12104,C0144,E101,2025-03-28,2025-03-31,Delivered,UPI,646.85
O12105,C0076,E100,2025-12-22,2025-12-26,Delivered,UPI,77.76
O12106,C0071,E106,2024-09-01,2024-09-02,Returned,Bank Transfer,485.4
O12107,C0082,E102,2025-11-15,2025-11-17,Returned,Cheque,958.73
O12108,C0110,E105,2025-10-28,2025-10-28,Delivered,UPI,690.58
O12109,C0055,E100,2024-01-10,2024-01-14,Cancelled,UPI,0.0
O12110,C0066,E106,2024-11-20,2024-11-21,Delivered,Cash,1780.45
O12111,C0028,E100,2025-12-11,2025-12-13,Delivered,Bank Transfer,8987.49
O12112,C0112,E103,2024-03-30,2024-03-31,Delivered,UPI,2034.9
O12113,C0021,E104,2025-02-10,2025-02-13,Delivered,UPI,6481.06
O12114,C0081,E108,2025-12-12,2025-12-14,Delivered,Cash,481.66
O12115,C0067,E100,2025-02-16,2025-02-20,Delivered,Cash,260.74
O12116,C0077,E102,2024-05-23,2024-05-28,Delivered,Cash,1637.76
O12117,C0073,E103,2025-03-11,2025-03-13,Delivered,UPI,253.23
O12118,C0138,E105,2024-06-01,2024-06-02,Delivered,Cash,476.31
O12119,C0108,E100,2025-01-17,2025-01-19,Delivered,Cheque,699.49
O12120,C0125,E102,2024-03-04,2024-03-07,Delivered,Cash,428.7
O12121,C0117,E100,2025-04-01,2025-04-03,Delivered,UPI,234.24
O12122,C0149,E106,2025-01-14,2025-01-19,Delivered,UPI,747.99
O12123,C0048,E101,2025-06-23,2025-06-24,Delivered,UPI,-744.81
O12124,C0015,E104,2025-04-16,2025-04-21,Delivered,UPI,19849.7
O12125,C0092,E104,2025-02-11,2025-02-13,Delivered,UPI,749.45
O12126,C0149,E101,2025-05-23,2025-05-26,Delivered,UPI,391.65
O12127,C0095,E102,2024-04-24,2024-04-25,Delivered,UPI,717.86
O12128,C0071,E108,2025-03-23,2025-03-27,Delivered,UPI,663.0
O12129,C0096,E102,2024-05-12,2024-05-16,Delivered,UPI,685.63
O12130,C0140,E100,2025-11-04,2025-11-06,Delivered,Cash,165.88
O12131,C0107,E106,2024-02-28,2024-03-01,Delivered,UPI,27.44
O12132,C0135,E109,2024-11-07,2024-11-09,Delivered,UPI,583.72
O12133,C0036,E103,2025-05-26,2025-05-30,Cancelled,UPI,0.0
O12134,C0120,E109,2024-11-26,2024-11-29,Delivered,UPI,1573.48
O12135,C0023,E107,2024-03-20,2024-03-25,Returned,Credit Terms,11145.45
O12136,C0017,E100,2025-02-15,2025-02-17,Delivered,Bank Transfer,6857.09
O12137,C0036,E101,2025-04-23,2025-04-26,Delivered,Credit Terms,10792.87
O12138,C0044,E108,2025-05-31,2025-06-04,Delivered,UPI,12477.86
O12139,C0042,E102,2024-09-30,2024-10-03,Delivered,Bank Transfer,6679.87
O12140,C0115,E106,2025-02-23,2025-02-27,Returned,Cash,85.63
O12141,C0017,E107,2024-11-21,2024-11-25,Delivered,Credit Terms,18553.88
O12142,C0017,E102,2025-05-12,2025-05-17,Cancelled,Bank Transfer,0.0
O12143,C0065,E103,2025-03-13,2025-03-15,Delivered,UPI,28.98
O12144,C0102,E107,2025-01-22,2025-01-24,Delivered,UPI,60.65
O12145,C0096,E107,2024-06-28,2024-07-02,Delivered,Cash,150.84
O12146,C0111,E108,2024-01-02,2024-01-04,Delivered,UPI,297.2
O12147,C0028,E104,2024-05-13,2024-05-16,Delivered,Bank Transfer,8879.67
O12148,C0087,E100,2024-04-08,2024-04-13,Delivered,UPI,220.17
O12149,C0043,E100,2024-11-20,2024-11-23,Delivered,UPI,11701.17
O12150,C0010,E100,2025-04-05,2025-04-09,Delivered,UPI,3641.47
O12151,C0115,E105,2024-06-06,2024-06-09,Delivered,Cheque,1529.34
O12152,C0103,E107,2025-11-13,2025-11-14,Delivered,Cash,13.72
O12153,C0060,E103,2024-01-06,2024-01-07,Delivered,UPI,172.17
O12154,C0079,E102,2025-07-17,2025-07-22,Delivered,UPI,39.9
O12155,C0011,E106,2025-04-13,2025-04-14,Cancelled,Cash,0.0
O12156,C0094,E104,2024-10-01,2024-10-06,Delivered,UPI,624.94
O12157,C0016,E109,2024-02-13,2024-02-14,Delivered,Cash,15273.31
O12158,C0111,E106,2025-04-14,2025-04-18,Delivered,UPI,26.6
O12159,C0149,E103,2024-10-09,2024-10-12,Delivered,Cash,709.86
O12160,C0090,E102,2025-11-11,2025-11-15,Delivered,UPI,401.34
O12161,C0047,E107,2025-02-05,2025-02-10,Cancelled,UPI,0.0
O12162,C0094,E108,2025-11-13,2025-11-15,Delivered,UPI,1111.58
O12163,C0064,E106,2024-06-10,2024-06-11,Delivered,Cash,532.6
O12164,C0064,E102,2025-06-14,2025-06-15,Delivered,UPI,127.95
O12165,C0019,E104,2025-04-08,2025-04-09,Returned,UPI,9289.42
O12166,C0046,E103,2025-06-22,2025-06-23,Returned,UPI,1526.8
O12167,C0096,E103,2024-06-07,2024-06-08,Delivered,UPI,247.6
O12168,C0077,E102,2025-05-07,2025-05-12,Cancelled,UPI,0.0
O12169,C0047,E104,2024-12-29,2025-01-02,Delivered,UPI,671.75
O12170,C0033,E105,2025-06-24,2025-06-28,Delivered,Bank Transfer,20956.06
O12171,C0071,E104,2024-09-02,2024-09-07,Delivered,UPI,553.07
O12172,C0037,E105,2025-10-12,2025-10-16,Delivered,Cash,3143.44
O12173,C0063,E107,2024-03-13,2024-03-18,Delivered,Cash,152.83
O12174,C0034,E101,2025-08-16,2025-08-18,Delivered,Cheque,15334.14
O12175,C0114,E103,2025-09-23,2025-09-24,Returned,Bank Transfer,546.3
O12176,C0046,E108,2025-08-25,2025-08-26,Delivered,Cash,1791.28
O12177,C0146,E103,2025-01-10,2025-01-14,Delivered,Cash,1720.35
O12178,C0018,E108,2024-11-13,2024-11-17,Delivered,Cheque,3164.84
O12179,C0124,E103,2025-12-27,2025-12-28,Delivered,UPI,938.04
O12180,C0046,E104,2024-06-16,2024-06-18,Delivered,UPI,80.2
O12181,C0058,E104,2025-02-09,2025-02-10,Delivered,Bank Transfer,168.07
O12182,C0018,E105,2025-05-11,2025-05-13,Delivered,Bank Transfer,12116.24
O12183,C0108,E108,2025-05-29,2025-05-31,Cancelled,UPI,0.0
O12184,C0134,E103,2024-05-31,2024-06-01,Delivered,Cash,106.49
O12185,C0023,E109,2025-04-30,2025-05-05,Delivered,Bank Transfer,12441.91
O12186,C0109,E104,2025-08-26,2025-08-30,Delivered,Cash,626.6
O12187,C0071,E104,2024-02-13,2024-02-14,Returned,Cash,42.0
O12188,C0129,E107,2025-10-26,2025-10-29,Delivered,Cash,871.23
O12189,C0120,E106,2024-01-26,2024-01-30,Delivered,UPI,740.4
O12190,C0118,E109,2024-09-20,2024-09-22,Delivered,Cash,195.24
O12191,C0122,E105,2024-01-14,2024-01-15,Delivered,UPI,129.8
O12192,C0145,E106,2024-03-07,2024-03-12,Cancelled,Cash,0.0
O12193,C0085,E105,2025-10-26,2025-10-29,Delivered,UPI,53.2
O12194,C0039,E100,2024-09-19,2024-09-22,Returned,Cash,15754.88
O12195,C0080,E101,2024-11-04,2024-11-07,Delivered,Cash,119.7
O12196,C0110,E100,2024-06-07,2024-06-10,Returned,Bank Transfer,67.55
O12197,C0046,E105,2025-03-24,2025-03-29,Delivered,UPI,878.73
O12198,C0006,E101,2025-03-22,2025-03-24,Delivered,Bank Transfer,12990.3
O12199,C0045,E106,2024-09-30,2024-10-03,Delivered,Credit Terms,9220.73
O12200,C0101,E103,2024-09-06,2024-09-07,Delivered,UPI,260.08
O12201,C0103,E105,2025-10-08,2025-10-13,Delivered,UPI,153.44
O12202,C0006,E107,2024-10-07,2024-10-11,Delivered,Cheque,19182.23
O12203,C0019,E107,2024-12-25,2024-12-28,Delivered,UPI,3895.59
O12204,C0139,E100,2024-07-27,2024-08-01,Delivered,Cheque,237.3
O12205,C0038,E102,2025-07-30,2025-07-31,Cancelled,Cash,0.0
O12206,C0099,E104,2024-10-16,2024-10-19,Delivered,Cash,159.48
O12207,C0038,E100,2025-01-11,2025-01-16,Delivered,Bank Transfer,21856.5
O12208,C0093,E109,2024-07-01,2024-07-04,Delivered,UPI,1433.91
O12209,C0117,E109,2025-12-20,2025-12-23,Returned,Cash,284.92
O12210,C0075,E107,2024-08-03,2024-08-04,Delivered,Cash,332.68
O12211,C0112,E101,2025-07-16,2025-07-17,Delivered,Cash,1842.59
O12212,C0125,E108,2024-11-05,2024-11-06,Delivered,UPI,202.32
O12213,C0085,E104,2024-06-02,2024-06-06,Returned,Bank Transfer,287.67
O12214,C0124,E109,2025-08-10,2025-08-15,Delivered,Cash,420.88
O12215,C0055,E101,2024-09-06,2024-09-11,Returned,UPI,2087.26
O12216,C0108,,2025-09-25,2025-09-29,Delivered,Cash,1729.23
O12217,C0099,E100,2025-10-28,2025-10-31,Delivered,UPI,921.09
O12218,C0096,E100,2025-09-22,2025-09-25,Delivered,UPI,441.86
O12219,C0063,E106,2024-01-31,2024-02-02,Delivered,Cash,147.05
O12220,C0037,E105,2025-07-30,2025-08-04,Delivered,Bank Transfer,8286.39
O12221,C0011,E104,2024-10-26,2024-10-28,Cancelled,Credit Terms,0.0
O12222,C0070,E100,2025-10-01,2025-10-02,Delivered,UPI,531.43
O12223,C0143,E100,2025-04-21,2025-04-24,Delivered,UPI,124.74
O12224,C0112,E102,2025-09-06,2025-09-11,Delivered,Cash,2012.83
O12225,C0048,E107,2024-12-30,2025-01-03,Delivered,UPI,1667.13
O12226,C0059,E106,2025-01-30,2025-02-03,Delivered,UPI,582.48
O12227,C0012,E109,2024-04-25,2024-04-30,Delivered,Credit Terms,11015.93
O12228,C0007,E103,2025-07-27,2025-07-29,Delivered,Credit Terms,7141.4
O12229,C0121,E103,2024-10-31,2024-11-01,Delivered,UPI,1518.49
O12230,C0054,E104,2024-12-31,2025-01-01,Delivered,UPI,90.54
O12231,C0013,E104,2025-07-28,2025-07-31,Delivered,Bank Transfer,9774.33
O12232,C0062,E105,2025-03-26,2025-03-31,Delivered,Cash,1072.44
O12233,C0139,E101,2024-05-30,2024-05-31,Delivered,UPI,500.36
O12234,C0008,E103,2025-03-18,2025-03-19,Delivered,Credit Terms,12794.94
O12235,C0144,E108,2024-10-23,2024-10-28,Delivered,UPI,632.04
O12236,C0130,E101,2024-12-04,2024-12-09,Delivered,Cash,246.57
O12237,C0091,E100,2024-01-25,2024-01-29,Delivered,Cheque,948.53
O12238,C0053,E102,2024-06-04,2024-06-07,Delivered,Cash,145.08
O12239,C0148,E102,2024-07-25,2024-07-28,Delivered,Cash,2003.76
O12240,C0098,E109,2025-06-06,2025-06-10,Delivered,UPI,1273.86
O12241,C0046,E108,2024-01-10,2024-01-12,Cancelled,UPI,0.0
O12242,C0053,E104,2024-10-24,2024-10-25,Delivered,UPI,1501.08
O12243,C0002,E102,2025-11-03,2025-11-06,Delivered,Bank Transfer,7703.25
O12244,C0010,E108,2024-04-04,2024-04-07,Delivered,Bank Transfer,8324.3
O12245,C0062,E104,2025-01-14,2025-01-17,Delivered,Cash,498.41
O12246,C0038,E107,2025-07-29,2025-07-30,Delivered,Credit Terms,19255.31
O12247,C0132,E101,2025-11-15,2025-11-17,Delivered,UPI,817.88
O12248,C0037,E108,2025-06-27,2025-06-28,Delivered,Bank Transfer,3087.1
O12249,C0076,E104,2025-06-11,2025-06-13,Returned,Cash,255.83
O12250,C0046,E108,2025-09-02,2025-09-04,Delivered,Bank Transfer,263.08
O12251,C0137,E108,2024-11-18,2024-11-23,Delivered,UPI,434.33
O12252,C0061,E108,2025-08-15,2025-08-20,Delivered,Bank Transfer,657.78
O12253,C0091,E107,2024-01-07,2024-01-10,Delivered,UPI,247.92
O12254,C0003,E101,2025-11-03,2025-11-08,Delivered,Bank Transfer,15071.65
O12255,C0042,E106,2024-11-16,2024-11-20,Delivered,UPI,18335.47
O12256,C0002,E105,2025-02-15,2025-02-18,Cancelled,Cash,0.0
O12257,C0133,E106,2024-07-02,2024-07-07,Cancelled,Cash,0.0
O12258,C0097,E105,2025-06-24,2025-06-25,Delivered,UPI,116.87
O12259,C0030,E106,2024-03-07,2024-03-11,Returned,Credit Terms,8497.49
O12260,C0091,E102,2025-09-30,2025-10-03,Delivered,UPI,1962.66
O12261,C0069,E108,2025-09-03,2025-09-07,Delivered,Cash,309.23
O12262,C0097,E106,2024-06-08,2024-06-09,Delivered,Bank Transfer,361.26
O12263,C0065,E103,2025-08-18,2025-08-20,Delivered,Cash,605.41
O12264,C0023,E104,2025-07-29,2025-08-01,Cancelled,Bank Transfer,0.0
O12265,C0087,E108,2025-04-17,2025-04-20,Delivered,UPI,1493.64
O12266,C0013,E106,2024-10-01,2024-10-06,Cancelled,Bank Transfer,0.0
O12267,C0149,E104,2024-07-17,2024-07-18,Delivered,UPI,199.71
O12268,C0149,E108,2024-06-17,2024-06-20,Delivered,UPI,291.24
O12269,C0051,E103,2024-08-26,2024-08-29,Delivered,Cash,235.81
O12270,C0009,E104,2025-10-21,2025-10-24,Returned,UPI,15034.19
O12271,C0113,E108,2024-03-08,2024-03-11,Delivered,UPI,629.0
O12272,C0126,E101,2025-09-03,2025-09-05,Delivered,UPI,703.37
O12273,C0034,E105,2024-09-15,2024-09-17,Delivered,Credit Terms,3274.52
O12274,C0086,E101,2025-01-18,2025-01-23,Delivered,UPI,54.88
O12275,C0150,E100,2025-08-05,2025-08-09,Delivered,UPI,2094.12
O12276,C0070,E103,2025-10-08,2025-10-13,Delivered,Cash,187.86
O12277,C0030,E103,2024-09-13,2024-09-16,Delivered,Credit Terms,5245.09
O12278,C0119,E102,2024-11-28,2024-11-30,Delivered,Cash,1213.04
O12279,C0090,E107,2024-10-28,2024-10-31,Delivered,Bank Transfer,323.69
O12280,C0146,E100,2024-01-12,2024-01-16,Delivered,Cheque,129.6
O12281,C0094,E101,2024-08-07,2024-08-12,Delivered,UPI,832.88
O12282,C0069,E109,2024-11-26,2024-11-29,Cancelled,UPI,0.0
O12283,C0111,E101,2024-10-26,2024-10-29,Returned,Bank Transfer,173.95
O12284,C0055,E104,2025-06-11,2025-06-13,Delivered,Cash,173.0
O12285,C0063,E103,2024-10-08,2024-10-10,Delivered,UPI,58.68
O12286,C0076,E102,2024-12-21,2024-12-26,Delivered,UPI,870.23
O12287,C0021,E107,2024-11-07,2024-11-09,Delivered,Credit Terms,6640.37
O12288,C0124,E100,2025-06-23,2025-06-28,Delivered,Cash,781.92
O12289,C0078,E106,2025-09-24,2025-09-26,Delivered,UPI,534.82
O12290,C0018,E100,2025-01-27,2025-01-28,Delivered,Bank Transfer,5758.72
O12291,C0066,E107,2025-08-01,2025-08-05,Delivered,UPI,441.27
O12292,C0006,E109,2024-08-07,2024-08-12,Delivered,Cash,1856.03
O12293,C0058,E106,2025-02-04,2025-02-05,Delivered,UPI,239.99
O12294,C0007,E100,2024-09-13,2024-09-14,Returned,Credit Terms,3796.97
O12295,C0040,E106,2024-10-28,2024-10-31,Delivered,Bank Transfer,9726.84
O12296,C0054,E105,2025-06-18,2025-06-22,Cancelled,UPI,0.0
O12297,C0027,E105,2025-10-06,2025-10-11,Returned,Cash,10124.18
O12298,C0065,E101,2024-04-10,2024-04-13,Delivered,UPI,104.32
O12299,C0028,E104,2025-04-19,2025-04-20,Delivered,Credit Terms,2120.17
O12300,C0137,E105,2025-03-11,2025-03-15,Delivered,UPI,164.92
O12301,C0112,E102,2024-04-09,2024-04-11,Returned,Cash,223.79
O12302,C0012,E103,2024-06-05,2024-06-06,Delivered,UPI,6305.09
O12303,C0043,E101,2024-08-20,2024-08-24,Returned,Bank Transfer,9198.75
O12304,C0008,E108,2024-05-08,2024-05-13,Delivered,Bank Transfer,11512.91
O12305,C0083,E103,2024-06-25,2024-06-29,Delivered,Cash,276.34
O12306,C0096,E106,2024-07-13,2024-07-16,Delivered,UPI,1627.71
O12307,C0097,E104,2024-09-07,2024-09-10,Delivered,UPI,446.04
O12308,C0118,E103,2025-06-28,2025-06-29,Delivered,Cheque,272.86
O12309,C0032,E102,2025-03-03,2025-03-08,Delivered,Credit Terms,9075.1
O12310,C0079,E106,2025-12-19,2025-12-21,Delivered,UPI,1153.74
O12311,C0096,E104,2024-10-28,2024-10-30,Cancelled,UPI,0.0
O12312,C0090,E107,2025-07-01,2025-07-05,Delivered,UPI,173.7
O12313,C0047,E105,2025-09-29,2025-10-04,Delivered,UPI,501.79
O12314,C0061,E107,2025-05-16,2025-05-20,Cancelled,UPI,0.0
O12315,C0002,E109,2024-10-26,2024-10-28,Cancelled,Bank Transfer,0.0
O12316,C0132,E100,2025-07-01,2025-07-04,Delivered,UPI,88.35
O12317,C0031,E109,2024-05-31,2024-06-04,Delivered,Bank Transfer,1576.86
O12318,C0122,E108,2024-09-02,2024-09-03,Delivered,Cash,935.44
O12319,C0100,E107,2025-02-09,2025-02-11,Delivered,UPI,588.54
O12320,C0080,E103,2025-03-06,2025-03-10,Delivered,Cash,1333.52
O12321,C0129,E103,2024-01-20,2024-01-25,Delivered,UPI,309.13
O12322,C0133,E109,2025-11-17,2025-11-18,Delivered,Bank Transfer,108.88
O12323,C0001,E103,2025-05-27,2025-05-28,Delivered,UPI,14319.94
O12324,C0058,E104,2024-12-27,2025-01-01,Delivered,Cheque,216.3
O12325,C0076,E109,2025-11-09,2025-11-11,Delivered,UPI,239.4
O12326,C0040,E104,2024-11-13,2024-11-18,Delivered,Credit Terms,3835.5
O12327,C0026,E105,2025-12-14,2025-12-15,Delivered,UPI,14523.43
O12328,C0061,E106,2025-01-10,2025-01-11,Delivered,Cash,2570.4
O12329,C0016,E102,2024-04-06,2024-04-07,Delivered,Credit Terms,12379.6
O12330,C0041,E108,2025-07-11,2025-07-12,Delivered,UPI,5760.16
O12331,C0043,E104,2025-05-16,2025-05-17,Delivered,Credit Terms,13606.44
O12332,C0007,E105,2025-07-18,2025-07-20,Delivered,Credit Terms,6659.22
O12333,C0045,E104,2025-11-21,2025-11-25,Delivered,Cheque,14003.11
O12334,C0115,E107,2025-07-21,2025-07-25,Delivered,UPI,141.54
O12335,C0090,E107,2025-04-04,2025-04-07,Cancelled,UPI,0.0
O12336,C0120,E109,2025-09-21,2025-09-25,Delivered,Cash,489.41
O12337,C0085,E107,2025-05-12,2025-05-16,Cancelled,UPI,0.0
O12338,C0025,E109,2024-10-24,2024-10-28,Delivered,UPI,5024.03
O12339,C0138,E102,2025-10-09,2025-10-13,Delivered,UPI,17.92
O12340,C0055,E102,2024-06-11,2024-06-14,Delivered,UPI,646.36
O12341,C0003,E102,2025-06-07,2025-06-08,Delivered,UPI,3523.79
O12342,C0075,E102,2025-10-06,2025-10-08,Delivered,UPI,362.96
O12343,C0094,E108,2025-06-17,2025-06-21,Delivered,Cash,378.56
O12344,C0033,E101,2025-05-27,2025-05-29,Returned,UPI,10451.66
O12345,C0031,E102,2025-06-30,2025-07-05,Delivered,Bank Transfer,12991.79
O12346,C0046,E103,2024-11-30,2024-12-02,Delivered,Cash,860.42
O12347,C0018,E100,2025-10-01,2025-10-06,Delivered,Bank Transfer,6359.86
O12348,C0004,E107,2024-05-31,2024-06-01,Delivered,Bank Transfer,9971.18
O12349,C0104,E105,2024-04-14,2024-04-16,Delivered,UPI,1539.18
O12350,C0133,E100,2024-07-29,2024-07-31,Returned,UPI,813.4
O12351,C0074,E107,2025-01-27,2025-01-31,Cancelled,UPI,0.0
O12352,C0051,E101,2025-01-09,2025-01-11,Delivered,Cash,830.88
O12353,C0023,E109,2025-08-28,2025-09-01,Delivered,Bank Transfer,9784.5
O12354,C0121,E107,2024-10-21,2024-10-22,Delivered,Cash,205.14
O12355,C0111,E106,2024-12-17,2024-12-21,Delivered,UPI,410.92
O12356,C0055,E100,2024-01-12,2024-01-16,Delivered,Cheque,785.47
O12357,C0127,E102,2024-10-25,2024-10-27,Delivered,UPI,936.69
O12358,C0094,E103,2025-04-27,2025-04-29,Cancelled,Cash,0.0
